Login zalogowano || 2022-05-24 00:54:55.295
Login wylogowano || 2022-05-24 00:54:58.784
Login zalogowano || 2022-05-24 00:56:52.329
Login dodał komentarz do projektu : P2 || 2022-05-24 00:56:58.193
Login zmienił swoj komentarz || 2022-05-24 00:57:01.425
Login wylogowano || 2022-05-24 00:57:04.897
Login zalogowano || 2022-05-24 00:57:37.318
Login zmienił status projektu P1 z Zakonczony na Zaplanowany || 2022-05-24 00:57:44.98
Login zmienił swoj komentarz || 2022-05-24 00:57:45.596
Login wylogowano || 2022-05-24 00:57:51.153
Login zalogowano || 2022-05-24 00:59:51.381
Login zmienił status projektu P1 z Zaplanowany na Aktywny || 2022-05-24 00:59:54.236
Login zmienił status projektu P1 z Aktywny na Zakonczony || 2022-05-24 00:59:59.059
Login zmienił swoj komentarz || 2022-05-24 00:59:59.064
Login wylogowano || 2022-05-24 01:00:02.258
Login3 zalogowano || 2022-05-24 01:02:28.876
Login3 wylogowano || 2022-05-24 01:03:03.648
Login3 zalogowano || 2022-05-24 01:03:17.2
Login3 wylogowano || 2022-05-24 01:03:30.659
Login3 zalogowano || 2022-05-24 01:07:53.192
Login3 zmienił pracownikow projektu P1 || 2022-05-24 01:07:57.238
Login3 zmienił pracownikow projektu P1 || 2022-05-24 01:08:10.735
Login3 wylogowano || 2022-05-24 01:08:36.899
Login3 zalogowano || 2022-05-24 01:08:54.09
Login3 zmienił swoj komentarz || 2022-05-24 01:08:59.904
Login3 wylogowano || 2022-05-24 01:09:04.598
Login3 zalogowano || 2022-05-24 01:10:31.949
Login3 zmienił swoj komentarz || 2022-05-24 01:10:55.347
Login3 zmienił swoj komentarz || 2022-05-24 01:10:58.773
Login3 zmienił pracownikow projektu P2 || 2022-05-24 01:10:58.786
Login3 wylogowano || 2022-05-24 01:11:41.421
Login zalogowano || 2022-05-24 01:15:57.879
Login wylogowano || 2022-05-24 01:16:03.611
Login zalogowano || 2022-05-24 01:16:17.062
Login wylogowano || 2022-05-24 01:16:18.228
Login zalogowano || 2022-05-24 01:16:37.463
Login wylogowano || 2022-05-24 01:16:39.174
Login zalogowano || 2022-05-24 01:16:53.491
Login wylogowano || 2022-05-24 01:16:54.835
Login2 zalogowano || 2022-05-24 01:16:56.522
Login2 wylogowano || 2022-05-24 01:17:00.854
Login zalogowano || 2022-05-24 01:17:44.954
Login wylogowano || 2022-05-24 01:17:46.32
Login2 zalogowano || 2022-05-24 01:17:47.959
Login2 wylogowano || 2022-05-24 01:17:55.582
Login3 zalogowano || 2022-05-24 01:18:31.513
Login3 zmienił swoj komentarz || 2022-05-24 01:18:39.309
Login3 zmienił swoj komentarz || 2022-05-24 01:18:49.131
Login3 wylogowano || 2022-05-24 01:18:50.539
Login zalogowano || 2022-05-24 01:19:24.798
Login wylogowano || 2022-05-24 01:19:26.458
Login3 zalogowano || 2022-05-24 01:19:28.538
Login3 zmienił swoj komentarz || 2022-05-24 01:19:32.97
Login3 wylogowano || 2022-05-24 01:19:43.13
Login zalogowano || 2022-05-24 01:22:52.494
Login wylogowano || 2022-05-24 01:22:54.69
Login3 zalogowano || 2022-05-24 01:22:56.096
Login3 wylogowano || 2022-05-24 01:23:14.709
Login3 zalogowano || 2022-05-24 01:23:26.268
Login3 zmienił pracownikow projektu P1 || 2022-05-24 01:23:30.506
Login3 wylogowano || 2022-05-24 01:23:32.495
Login zalogowano || 2022-05-24 01:23:33.578
Login wylogowano || 2022-05-24 01:23:46.293
Login zalogowano || 2022-05-24 01:24:09.476
Login wylogowano || 2022-05-24 01:24:27.827
Login zalogowano || 2022-05-24 01:26:45.66
Login wylogowano || 2022-05-24 01:26:52.16
Login zalogowano || 2022-05-24 01:31:16.007
Login wylogowano || 2022-05-24 01:31:25.267
Login zalogowano || 2022-05-24 01:32:03.249
Login wylogowano || 2022-05-24 01:32:11.235
Login zalogowano || 2022-05-24 01:40:50.044
Login wylogowano || 2022-05-24 01:41:04.806
Login zalogowano || 2022-05-24 01:41:40.839
Login wylogowano || 2022-05-24 01:41:51.025
Login zalogowano || 2022-05-24 01:42:17.449
Login wylogowano || 2022-05-24 01:42:49.794
Login zalogowano || 2022-05-24 01:43:08.153
Login wylogowano || 2022-05-24 01:43:36.948
Login zalogowano || 2022-05-24 01:44:41.489
Login wylogowano || 2022-05-24 01:45:00.071
Login zalogowano || 2022-05-24 01:47:51.929
Login wylogowano || 2022-05-24 01:48:07.816
Login zalogowano || 2022-05-24 01:48:54.996
Login wylogowano || 2022-05-24 01:49:02.196
Login zalogowano || 2022-05-24 01:49:06.438
Login wylogowano || 2022-05-24 01:49:27.873
Login zalogowano || 2022-05-24 01:50:50.869
Login wylogowano || 2022-05-24 01:51:55.638
Login zalogowano || 2022-05-24 01:54:06.804
Login wylogowano || 2022-05-24 01:54:16.927
Login zalogowano || 2022-05-24 01:54:28.064
Login wylogowano || 2022-05-24 01:54:41.205
Login zalogowano || 2022-05-24 01:54:54.989
Login zmienił swoj komentarz || 2022-05-24 01:55:07.643
Login wylogowano || 2022-05-24 01:55:09.186
Login3 zalogowano || 2022-05-24 01:55:44.176
Login3 wylogowano || 2022-05-24 01:56:21.601
Login zalogowano || 2022-05-24 01:56:51.452
Login zmienił swoj komentarz || 2022-05-24 01:57:06.406
Login wylogowano || 2022-05-24 01:57:12.676
Login zalogowano || 2022-05-24 01:59:06.745
Login wylogowano || 2022-05-24 01:59:35.505
Login zalogowano || 2022-05-24 02:01:49.36
Login wylogowano || 2022-05-24 02:01:50.616
Login3 zalogowano || 2022-05-24 02:01:52.208
Login3 wylogowano || 2022-05-24 02:01:55.536
Login3 zalogowano || 2022-05-24 02:04:41.328
Login zalogowano || 2022-05-24 02:07:17.866
Login wylogowano || 2022-05-24 02:07:20.102
Login3 zalogowano || 2022-05-24 02:07:22.097
Login3 zalogowano || 2022-05-24 02:09:27.357
Login3 wylogowano || 2022-05-24 02:09:35.104
Login3 zalogowano || 2022-05-24 02:10:02.313
Login3 wylogowano || 2022-05-24 02:10:09.63
Login zalogowano || 2022-05-24 22:23:53.015
Login wylogowano || 2022-05-24 22:24:06.783
Login3 zalogowano || 2022-05-24 22:24:08.327
Login3 wylogowano || 2022-05-24 22:24:15.893
Login zalogowano || 2022-05-24 22:27:22.945
Login3 zalogowano || 2022-05-24 22:33:44.175
Login3 wylogowano || 2022-05-24 22:33:47.211
Login3 zalogowano || 2022-05-24 22:34:21.043
Login3 wylogowano || 2022-05-24 22:34:28.782
Login3 zalogowano || 2022-05-24 22:35:44.704
Login3 wylogowano || 2022-05-24 22:35:48.14
Login3 zalogowano || 2022-05-24 22:36:22.336
Login3 wylogowano || 2022-05-24 22:36:35.325
Login3 zalogowano || 2022-05-24 22:36:49.975
Login3 wylogowano || 2022-05-24 22:36:57.98
Login3 zalogowano || 2022-05-24 22:37:25.183
Login3 wylogowano || 2022-05-24 22:37:29.613
Login3 zalogowano || 2022-05-24 22:40:55.616
Login3 wylogowano || 2022-05-24 22:41:00.897
Login3 zalogowano || 2022-05-24 22:43:48.807
Login3 wylogowano || 2022-05-24 22:43:57.835
Login3 zalogowano || 2022-05-24 22:53:23.215
Login3 wylogowano || 2022-05-24 22:53:41.317
Login3 zalogowano || 2022-05-24 22:54:15.671
Login3 wylogowano || 2022-05-24 22:54:30.421
Login3 zalogowano || 2022-05-24 22:54:42.664
Login3 wylogowano || 2022-05-24 22:54:53.966
Login3 zalogowano || 2022-05-24 22:58:35.991
Login3 wylogowano || 2022-05-24 22:59:15.425
Login3 zalogowano || 2022-05-24 22:59:28.102
Login3 wylogowano || 2022-05-24 23:00:02.369
Login zalogowano || 2022-05-24 23:00:35.372
Login wylogowano || 2022-05-24 23:00:38.383
Login3 zalogowano || 2022-05-24 23:00:39.831
Login3 wylogowano || 2022-05-24 23:01:10.048
Login3 zalogowano || 2022-05-24 23:02:45.074
Login3 utworzyl nowy projekt o nazwie P3 || 2022-05-24 23:02:59.993
Login3 wylogowano || 2022-05-24 23:03:08.07
Login zalogowano || 2022-05-24 23:03:09.203
Login wylogowano || 2022-05-24 23:03:12.855
Login zalogowano || 2022-05-24 23:03:35.915
Login wylogowano || 2022-05-24 23:05:43.156
Login3 zalogowano || 2022-05-24 23:05:49.928
Login3 wylogowano || 2022-05-24 23:05:58.5
Login3 zalogowano || 2022-05-24 23:06:27.936
Login3 wylogowano || 2022-05-24 23:06:31.399
Login3 zalogowano || 2022-05-24 23:07:42.351
Login3 utworzyl nowy projekt o nazwie P4 || 2022-05-24 23:07:53.818
Login3 dodał komentarz do projektu : P4 || 2022-05-24 23:07:57.791
Login3 zmienił swoj komentarz || 2022-05-24 23:08:16.837
Login3 zmienił status projektu P3 z Zaplanowany na Zakonczony || 2022-05-24 23:08:18.864
Login3 wylogowano || 2022-05-24 23:08:33.276
Login zalogowano || 2022-05-24 23:08:34.087
Login wylogowano || 2022-05-24 23:08:37.731
Login3 zalogowano || 2022-05-24 23:08:39.664
Login3 zmienił swoj komentarz || 2022-05-24 23:08:50.964
Login3 wylogowano || 2022-05-24 23:08:57.983
Login3 zalogowano || 2022-05-24 23:13:20.728
Login3 utworzyl nowy projekt o nazwie P5 || 2022-05-24 23:13:42.099
Login3 dodał komentarz do projektu : P5 || 2022-05-24 23:13:49.115
Login3 zmienił swoj komentarz || 2022-05-24 23:14:27.94
Login3 zmienił pracownikow projektu P5 || 2022-05-24 23:14:27.947
Login3 wylogowano || 2022-05-24 23:14:34.416
Login zalogowano || 2022-05-24 23:14:35.666
Login zalogowano || 2022-05-24 23:14:43.505
Login wylogowano || 2022-05-24 23:15:06.465
Login3 zalogowano || 2022-05-24 23:15:55.544
Login3 zmienił status projektu P1 z Zakonczony na Aktywny || 2022-05-24 23:16:01.451
Login3 zmienił status projektu P2 z Zakonczony na Zaplanowany || 2022-05-24 23:16:05.101
Login3 zmienił status projektu P1 z Aktywny na Zaplanowany || 2022-05-24 23:16:05.733
Login3 zmienił swoj komentarz || 2022-05-24 23:16:05.739
Login3 zmienił pracownikow projektu P1 || 2022-05-24 23:16:05.748
Login3 zmienił status projektu P4 z Zakonczony na Zaplanowany || 2022-05-24 23:16:10.955
Login3 zmienił swoj komentarz || 2022-05-24 23:16:11.571
Login3 zmienił swoj komentarz || 2022-05-24 23:16:12.491
Login3 wylogowano || 2022-05-24 23:16:16.531
Login zalogowano || 2022-05-24 23:16:54.287
Login wylogowano || 2022-05-24 23:17:18.455
Login3 zalogowano || 2022-05-24 23:17:20.522
Login3 zmienił pracownikow projektu P2 || 2022-05-24 23:17:26.773
Login3 zmienił status projektu P3 z Zakonczony na Zaplanowany || 2022-05-24 23:17:28.389
Login3 zmienił pracownikow projektu P4 || 2022-05-24 23:17:31.06
Login3 wylogowano || 2022-05-24 23:17:33.506
Login zalogowano || 2022-05-24 23:17:34.289
Login wylogowano || 2022-05-24 23:18:03.171
Login zalogowano || 2022-05-24 23:18:04.075
Login wylogowano || 2022-05-24 23:18:06.556
Login zalogowano || 2022-05-24 23:18:13.039
Login wylogowano || 2022-05-24 23:19:52.59
Login zalogowano || 2022-05-24 23:19:57.987
Login zalogowano || 2022-05-24 23:22:15.997
Login zalogowano || 2022-05-24 23:23:21.213
Login wylogowano || 2022-05-24 23:23:37.7
Login3 zalogowano || 2022-05-24 23:23:39.206
Login3 zmienił status projektu P1 z Zaplanowany na Aktywny || 2022-05-24 23:23:43.916
Login3 zmienił status projektu P2 z Zaplanowany na Aktywny || 2022-05-24 23:23:44.548
Login3 zmienił pracownikow projektu P2 || 2022-05-24 23:23:44.554
Login3 zmienił status projektu P3 z Zaplanowany na Aktywny || 2022-05-24 23:23:46.8
Login zalogowano || 2022-05-24 23:27:17.19
Login zmienił status projektu P3 z Aktywny na Zakonczony || 2022-05-24 23:27:28.341
Login wylogowano || 2022-05-24 23:27:40.356
Login3 zalogowano || 2022-05-24 23:27:43.303
Login3 zmienił status projektu P1 z Aktywny na Zakonczony || 2022-05-24 23:27:55.117
Login3 zmienił status projektu P1 z Zakonczony na Aktywny || 2022-05-24 23:28:14.015
Login3 zmienił status projektu P1 z Aktywny na Zaplanowany || 2022-05-24 23:28:40.817
Login3 zmienił status projektu P3 z Zakonczony na Zaplanowany || 2022-05-24 23:28:59.311
Login3 nieudana próba logowania || 2022-05-24 23:30:58.235
Login3 zalogowano || 2022-05-24 23:30:58.608
Login3 zmienił status projektu P1 z Zaplanowany na Zakonczony || 2022-05-24 23:31:06.156
Login3 zmienił status projektu P2 z Aktywny na Zaplanowany || 2022-05-24 23:31:18.077
Login3 zmienił status projektu P3 z Zaplanowany na Zakonczony || 2022-05-24 23:31:22.875
Login3 zmienił status projektu P4 z Zaplanowany na Aktywny || 2022-05-24 23:31:36.814
Login3 zmienił status projektu P1 z Zakonczony na Aktywny || 2022-05-24 23:31:51.097
Login3 zmienił status projektu P2 z Zaplanowany na Zakonczony || 2022-05-24 23:32:01.115
Login3 zmienił status projektu P3 z Zakonczony na Zaplanowany || 2022-05-24 23:32:09.01
Login3 zmienił status projektu P4 z Aktywny na Zakonczony || 2022-05-24 23:32:23.987
Login3 zmienił pracownikow projektu P1 || 2022-05-24 23:32:44.235
Login zalogowano || 2022-05-24 23:37:04.149
Login wylogowano || 2022-05-24 23:37:09.686
Login zalogowano || 2022-05-24 23:37:55.767
Login wylogowano || 2022-05-24 23:37:58.904
Login3 zalogowano || 2022-05-24 23:38:17.104
Login zalogowano || 2022-05-24 23:38:56.188
Login wylogowano || 2022-05-24 23:39:05.058
Login3 zalogowano || 2022-05-24 23:39:06.296
Login zalogowano || 2022-05-24 23:42:05.631
Login zalogowano || 2022-05-24 23:45:01.149
Login wylogowano || 2022-05-24 23:45:09.644
Login3 zalogowano || 2022-05-24 23:45:21.404
Login3 zmienił pracownikow projektu P3 || 2022-05-24 23:45:24.088
Login3 wylogowano || 2022-05-24 23:45:41.646
Login zalogowano || 2022-05-24 23:45:42.535
Login3 zalogowano || 2022-05-24 23:45:52.253
Login3 utworzyl nowy projekt o nazwie P3 || 2022-05-24 23:46:11.599
Login3 zmienił pracownikow projektu P3 || 2022-05-24 23:46:20.568
Login3 zalogowano || 2022-05-24 23:48:38.383
Login3 zmienił pracownikow projektu P4 || 2022-05-24 23:48:44.257
Login3 wylogowano || 2022-05-24 23:48:58.449
Login zalogowano || 2022-05-24 23:49:00.502
Login3 zalogowano || 2022-05-24 23:51:14.144
Login3 utworzyl nowy projekt o nazwie P3 || 2022-05-24 23:51:22.539
Login3 zmienił pracownikow projektu P3 || 2022-05-24 23:51:41.339
Login3 zmienił pracownikow projektu P3 || 2022-05-24 23:52:08.762
Login3 zalogowano || 2022-05-24 23:53:50.686
Login3 utworzyl nowy projekt o nazwie P3 || 2022-05-24 23:53:57.787
Login3 zmienił pracownikow projektu P3 || 2022-05-24 23:54:00.928
Login3 zmienił pracownikow projektu P3 || 2022-05-24 23:54:08.024
Login3 zmienił pracownikow projektu P3 || 2022-05-24 23:54:11.156
Login3 zalogowano || 2022-05-24 23:54:42.784
Login3 utworzyl nowy projekt o nazwie P3 || 2022-05-24 23:54:49.733
Login3 zmienił pracownikow projektu P3 || 2022-05-24 23:54:52.972
Login3 zmienił pracownikow projektu P3 || 2022-05-24 23:56:09.619
Login3 dodał komentarz do projektu : P3 || 2022-05-24 23:56:12.081
Login3 zalogowano || 2022-05-24 23:59:14.202
Login3 utworzyl nowy projekt o nazwie P4 || 2022-05-24 23:59:30.076
Login3 dodał komentarz do projektu : P4 || 2022-05-24 23:59:36.841
Login3 wylogowano || 2022-05-25 00:02:50.498
Login3 zalogowano || 2022-05-25 00:03:01.225
Login3 utworzyl nowy projekt o nazwie P5 || 2022-05-25 00:03:13.794
Login3 dodał komentarz do projektu : P5 || 2022-05-25 00:03:17.446
Login3 wylogowano || 2022-05-25 00:03:52.593
Login3 zalogowano || 2022-05-25 00:04:01.229
Login3 utworzyl nowy projekt o nazwie P6 || 2022-05-25 00:04:27.968
Login3 dodał komentarz do projektu : P6 || 2022-05-25 00:04:32.112
Login3 wylogowano || 2022-05-25 00:04:50.664
Login3 zalogowano || 2022-05-25 00:05:35.946
Login3 utworzyl nowy projekt o nazwie P7 || 2022-05-25 00:05:44.512
Login3 dodał komentarz do projektu : P7 || 2022-05-25 00:05:47.029
Login3 zmienił swoj komentarz || 2022-05-25 00:05:49.524
Login3 zmienił pracownikow projektu P7 || 2022-05-25 00:05:49.529
Login3 wylogowano || 2022-05-25 00:05:57.865
Login3 zalogowano || 2022-05-25 00:06:00.466
Login3 wylogowano || 2022-05-25 00:12:17.692
Login zalogowano || 2022-05-25 00:12:23.42
Login wylogowano || 2022-05-25 00:12:25.008
Login3 zalogowano || 2022-05-25 00:12:26.481
Login3 utworzyl nowy projekt o nazwie P8 || 2022-05-25 00:12:43.586
Login3 dodał komentarz do projektu : P8 || 2022-05-25 00:12:47.623
Login3 zmienił swoj komentarz || 2022-05-25 00:12:51.297
Login3 zmienił pracownikow projektu P8 || 2022-05-25 00:12:51.303
Login3 wylogowano || 2022-05-25 00:13:04.754
Login3 zalogowano || 2022-05-25 00:14:46.306
Login3 wylogowano || 2022-05-25 00:15:07.485
Login3 zalogowano || 2022-05-25 00:18:36.654
Login3 wylogowano || 2022-05-25 00:20:08.012
Niedana próba logowania niezarejestrowanego użytkownika || 2022-05-25 00:20:28.12
Login3 zalogowano || 2022-05-25 00:20:30.187
Login3 zmienił pracownikow projektu P4 || 2022-05-25 00:21:21.898
Login3 wylogowano || 2022-05-25 00:22:38.581
Login zalogowano || 2022-05-25 00:28:08.493
Login wylogowano || 2022-05-25 00:28:10.779
Login3 zalogowano || 2022-05-25 00:28:12.041
Login3 wylogowano || 2022-05-25 00:28:23.567
Login3 zalogowano || 2022-05-25 00:28:40.396
Login3 wylogowano || 2022-05-25 00:28:42.749
Login3 zalogowano || 2022-05-25 00:29:08.618
Login3 wylogowano || 2022-05-25 00:29:45.239
Login zalogowano || 2022-05-25 00:29:46.849
Login wylogowano || 2022-05-25 00:29:52.071
Login2 zalogowano || 2022-05-25 00:29:54.836
Login2 wylogowano || 2022-05-25 00:29:56.337
Login3 zalogowano || 2022-05-25 00:29:57.449
Login3 wylogowano || 2022-05-25 00:30:00.067
Login zalogowano || 2022-05-25 00:30:09.779
Login wylogowano || 2022-05-25 00:30:14.008
Login3 zalogowano || 2022-05-25 00:30:15.68
Login3 wylogowano || 2022-05-25 00:30:18.669
Login zalogowano || 2022-05-25 00:30:57.256
Login wylogowano || 2022-05-25 00:31:00.687
Login zalogowano || 2022-05-25 00:31:01.548
Login wylogowano || 2022-05-25 00:31:05.392
Login zalogowano || 2022-05-25 00:31:06.253
Login wylogowano || 2022-05-25 00:31:09.017
Login zalogowano || 2022-05-25 00:31:19.449
Login wylogowano || 2022-05-25 00:31:20.85
Login zalogowano || 2022-05-25 00:31:21.705
Login wylogowano || 2022-05-25 00:31:23.319
Login zalogowano || 2022-05-25 00:31:24.08
Login wylogowano || 2022-05-25 00:31:25.316
Login zalogowano || 2022-05-25 00:31:26.047
Login wylogowano || 2022-05-25 00:31:27.439
Login2 zalogowano || 2022-05-25 00:31:29.461
Login2 wylogowano || 2022-05-25 00:31:30.999
Login zalogowano || 2022-05-25 00:31:41.287
Login wylogowano || 2022-05-25 00:31:45.113
Login zalogowano || 2022-05-25 00:31:45.974
Login wylogowano || 2022-05-25 00:31:47.655
Login zalogowano || 2022-05-25 00:31:48.728
Login wylogowano || 2022-05-25 00:31:50.279
Login2 zalogowano || 2022-05-25 00:31:51.55
Login2 wylogowano || 2022-05-25 00:31:53.031
Login zalogowano || 2022-05-25 00:31:53.91
Login wylogowano || 2022-05-25 00:31:55.358
Niedana próba logowania niezarejestrowanego użytkownika || 2022-05-25 00:31:59.201
Login zalogowano || 2022-05-25 00:32:03.091
Login wylogowano || 2022-05-25 00:32:04.48
Login3 zalogowano || 2022-05-25 00:32:06.16
Login3 wylogowano || 2022-05-25 00:32:09.037
Login zalogowano || 2022-05-25 00:32:11.427
Login wylogowano || 2022-05-25 00:32:25.955
Login zalogowano || 2022-05-25 00:32:26.746
Login wylogowano || 2022-05-25 00:32:28.531
Login2 zalogowano || 2022-05-25 00:32:30.238
Login2 wylogowano || 2022-05-25 00:32:31.785
Login3 zalogowano || 2022-05-25 00:32:33.171
Login3 wylogowano || 2022-05-25 00:32:34.896
Login zalogowano || 2022-05-25 00:32:35.66
Login wylogowano || 2022-05-25 00:32:37.776
Login zalogowano || 2022-05-25 00:33:03.798
Login wylogowano || 2022-05-25 00:33:05.204
Login zalogowano || 2022-05-25 00:33:05.881
Login wylogowano || 2022-05-25 00:33:07.211
Login2 zalogowano || 2022-05-25 00:33:08.25
Login2 wylogowano || 2022-05-25 00:33:09.517
Login zalogowano || 2022-05-25 00:33:10.552
Login wylogowano || 2022-05-25 00:33:11.7
Login3 zalogowano || 2022-05-25 00:33:12.652
Login3 wylogowano || 2022-05-25 00:33:14.411
Login zalogowano || 2022-05-25 00:33:15.111
Login wylogowano || 2022-05-25 00:33:17.773
Login zalogowano || 2022-05-25 00:33:18.409
Login wylogowano || 2022-05-25 00:33:20.858
Login zalogowano || 2022-05-25 00:33:29.806
Login wylogowano || 2022-05-25 00:33:31.569
Login zalogowano || 2022-05-25 00:33:32.265
Login wylogowano || 2022-05-25 00:33:35.422
Login zalogowano || 2022-05-25 00:46:41.848
Login wylogowano || 2022-05-25 00:46:47.12
Login zalogowano || 2022-05-25 00:46:48.705
Login wylogowano || 2022-05-25 00:46:53.434
Login zalogowano || 2022-05-25 00:49:12.787
Login wylogowano || 2022-05-25 00:49:14.978
Login zalogowano || 2022-05-25 00:49:15.919
Login wylogowano || 2022-05-25 00:49:22.442
Login zalogowano || 2022-05-25 00:49:34.967
Login wylogowano || 2022-05-25 00:49:39.46
Login zalogowano || 2022-05-25 00:49:47.474
Login wylogowano || 2022-05-25 00:49:55.797
Login zalogowano || 2022-05-25 00:50:07.671
Login wylogowano || 2022-05-25 00:50:27.375
Login zalogowano || 2022-05-25 00:51:15.839
Login wylogowano || 2022-05-25 00:51:24.776
Login zalogowano || 2022-05-25 00:51:26.058
Login wylogowano || 2022-05-25 00:51:29.95
Login zalogowano || 2022-05-25 00:54:42.48
Login wylogowano || 2022-05-25 00:54:50.226
Login zalogowano || 2022-05-25 00:54:58.779
Login zalogowano || 2022-05-25 00:56:33.626
Login wylogowano || 2022-05-25 00:56:36.653
Login zalogowano || 2022-05-25 00:56:37.494
Login wylogowano || 2022-05-25 00:56:40.559
Login zalogowano || 2022-05-25 00:56:43.073
Login wylogowano || 2022-05-25 00:56:44.803
Login2 zalogowano || 2022-05-25 00:56:46.331
Login2 wylogowano || 2022-05-25 00:56:49.461
Login3 zalogowano || 2022-05-25 00:56:50.846
Login3 wylogowano || 2022-05-25 00:56:56.115
Login zalogowano || 2022-05-25 00:56:57.089
Login wylogowano || 2022-05-25 00:56:58.389
Login zalogowano || 2022-05-25 00:57:12.836
Login wylogowano || 2022-05-25 00:57:15.028
Login zalogowano || 2022-05-25 00:57:16.008
Login wylogowano || 2022-05-25 00:57:17.357
Login3 zalogowano || 2022-05-25 00:57:18.539
Login3 wylogowano || 2022-05-25 00:57:20.274
Login zalogowano || 2022-05-25 00:57:21.255
Login wylogowano || 2022-05-25 00:57:24.147
Login3 zalogowano || 2022-05-25 00:57:25.287
Login3 wylogowano || 2022-05-25 00:57:27.677
Login2 zalogowano || 2022-05-25 00:57:28.941
Login2 wylogowano || 2022-05-25 00:57:30.953
Login3 zalogowano || 2022-05-25 00:57:32.317
Login3 wylogowano || 2022-05-25 00:57:38.974
Login3 zalogowano || 2022-05-25 00:57:50.739
Login3 wylogowano || 2022-05-25 00:57:56.316
Login zalogowano || 2022-05-25 00:58:05.636
Login wylogowano || 2022-05-25 00:58:07.669
Login3 zalogowano || 2022-05-25 00:58:09.161
Login3 zalogowano || 2022-05-25 01:06:46.969
Login3 wylogowano || 2022-05-25 01:06:49.039
Login3 zalogowano || 2022-05-25 01:07:03.949
Login zalogowano || 2022-05-25 01:13:16.116
Login zalogowano || 2022-05-25 01:13:26.8
Login wylogowano || 2022-05-25 01:13:28.865
Login3 zalogowano || 2022-05-25 01:13:30.518
Login3 wylogowano || 2022-05-25 01:13:42.1
Login3 zalogowano || 2022-05-25 01:15:04.537
Login3 wylogowano || 2022-05-25 01:15:09.689
Login3 zalogowano || 2022-05-25 01:15:19.596
Login3 wylogowano || 2022-05-25 01:15:23.727
Login zalogowano || 2022-05-25 01:16:50.512
Login wylogowano || 2022-05-25 01:16:52.418
Login3 zalogowano || 2022-05-25 01:16:53.411
Login3 wylogowano || 2022-05-25 01:17:00.909
Login3 zalogowano || 2022-05-25 01:17:46.562
Login3 wylogowano || 2022-05-25 01:17:48.731
Login3 zalogowano || 2022-05-25 01:18:04.04
Login3 wylogowano || 2022-05-25 01:18:06.633
Login3 zalogowano || 2022-05-25 01:18:50.467
Login3 wylogowano || 2022-05-25 01:18:55.706
Login3 zalogowano || 2022-05-25 01:27:16.0
Login3 wylogowano || 2022-05-25 01:27:35.033
Login zalogowano || 2022-05-25 01:27:35.89
Login wylogowano || 2022-05-25 01:27:38.13
Login3 zalogowano || 2022-05-25 01:32:25.967
Login3 wylogowano || 2022-05-25 01:32:38.398
Login3 zalogowano || 2022-05-25 01:33:31.665
Login3 wylogowano || 2022-05-25 01:33:52.869
Login3 zalogowano || 2022-05-25 01:36:05.688
Login3 wylogowano || 2022-05-25 01:36:43.577
Login3 zalogowano || 2022-05-25 01:37:03.211
Login3 wylogowano || 2022-05-25 01:37:07.013
Niedana próba logowania niezarejestrowanego użytkownika || 2022-05-26 13:32:05.094
Login nieudana próba logowania || 2022-05-26 13:32:09.636
Login zalogowano || 2022-05-26 13:32:11.384
Login wylogowano || 2022-05-26 13:32:20.574
Login3 zalogowano || 2022-05-26 13:32:22.73
Login3 wylogowano || 2022-05-26 13:32:32.958
Login zalogowano || 2022-05-27 17:31:27.844
Login dodał komentarz do projektu : P4 || 2022-05-27 17:31:50.449
Login zmienił swoj komentarz || 2022-05-27 17:32:15.277
Login zmienił pracownikow projektu P4 || 2022-05-27 17:32:18.561
Login zmienił swoj komentarz || 2022-05-27 17:32:46.043
Login zmienił pracownikow projektu P1 || 2022-05-27 17:32:50.131
Login wylogowano || 2022-05-27 17:33:06.115
Login zalogowano || 2022-05-27 17:33:11.451
Login zmienił swoj komentarz || 2022-05-27 17:33:23.891
Login zmienił pracownikow projektu P4 || 2022-05-27 17:33:28.035
Login zmienił swoj komentarz || 2022-05-27 17:33:46.532
Login zmienił pracownikow projektu P4 || 2022-05-27 17:33:46.561
Login wylogowano || 2022-05-27 17:33:51.793
Login3 zalogowano || 2022-05-27 17:33:53.66
Login3 wylogowano || 2022-05-27 17:34:16.586
Login3 zalogowano || 2022-05-27 17:34:18.768
Login3 utworzyl nowy projekt o nazwie P10 || 2022-05-27 17:34:33.199
Login3 dodał komentarz do projektu : P10 || 2022-05-27 17:34:42.991
Login3 zmienił swoj komentarz || 2022-05-27 17:34:46.978
Login3 zmienił pracownikow projektu P10 || 2022-05-27 17:34:47.025
Login3 zmienił swoj komentarz || 2022-05-27 17:34:55.13
Login3 zmienił pracownikow projektu P10 || 2022-05-27 17:34:55.176
Login3 wylogowano || 2022-05-27 17:35:03.401
Login zalogowano || 2022-05-27 17:35:22.898
Login zmienił status projektu P6 z Zaplanowany na Aktywny || 2022-05-27 17:35:28.012
Login zmienił pracownikow projektu P6 || 2022-05-27 17:35:31.74
Login wylogowano || 2022-05-27 17:35:46.905
Login zalogowano || 2022-05-27 17:35:59.961
Login zalogowano || 2022-05-27 17:38:30.765
Login zmienił swoj komentarz || 2022-05-27 17:38:47.274
Login zmienił pracownikow projektu P4 || 2022-05-27 17:38:50.144
Login zalogowano || 2022-05-27 17:42:58.151
